"incident_count","year_value","month_value","offense_desc","total_incidents_by_year","avg_incidents_by_month"
249,2019,6,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
279,2019,5,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
195,2019,4,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
236,2019,3,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
272,2019,2,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
317,2019,1,"Motor Vehicle Theft  Parts",3126,260.5000000000000000
321,2018,12,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
313,2018,11,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
337,2018,10,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
298,2018,9,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
273,2018,8,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
266,2018,7,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
295,2018,6,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
273,2018,5,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
229,2018,4,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
222,2018,3,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
233,2018,2,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
350,2018,1,"Motor Vehicle Theft  Parts",3410,284.1666666666666667
263,2017,12,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
239,2017,11,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
232,2017,10,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
220,2017,9,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
196,2017,8,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
206,2017,7,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
283,2017,6,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
262,2017,5,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
275,2017,4,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
250,2017,3,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
166,2017,2,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
263,2017,1,"Motor Vehicle Theft  Parts",2855,237.9166666666666667
252,2016,12,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
226,2016,11,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
217,2016,10,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
164,2016,9,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
145,2016,8,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
143,2016,7,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
129,2016,6,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
143,2016,5,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
135,2016,4,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
137,2016,3,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
122,2016,2,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
165,2016,1,"Motor Vehicle Theft  Parts",1978,164.8333333333333333
141,2015,12,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
135,2015,11,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
161,2015,10,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
123,2015,9,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
152,2015,8,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
161,2015,7,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
147,2015,6,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
147,2015,5,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
117,2015,4,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
119,2015,3,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
98,2015,2,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
120,2015,1,"Motor Vehicle Theft  Parts",1621,135.0833333333333333
4,2022,5,"Murder and Non-negligent Manslaughter ",38,7.6000000000000000
8,2022,4,"Murder and Non-negligent Manslaughter ",38,7.6000000000000000
12,2022,3,"Murder and Non-negligent Manslaughter ",38,7.6000000000000000
7,2022,2,"Murder and Non-negligent Manslaughter ",38,7.6000000000000000
7,2022,1,"Murder and Non-negligent Manslaughter ",38,7.6000000000000000
3,2021,12,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
6,2021,11,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
7,2021,10,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
7,2021,9,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
8,2021,8,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
6,2021,7,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
13,2021,6,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
7,2021,5,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
6,2021,4,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
6,2021,3,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
14,2021,2,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
11,2021,1,"Murder and Non-negligent Manslaughter ",94,7.8333333333333333
13,2020,12,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
8,2020,11,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
13,2020,10,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
8,2020,9,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
9,2020,8,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
7,2020,7,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
12,2020,6,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
3,2020,5,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
5,2020,4,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
10,2020,3,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
4,2020,2,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
7,2020,1,"Murder and Non-negligent Manslaughter ",99,8.2500000000000000
11,2019,12,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
6,2019,11,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
11,2019,10,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
9,2019,9,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
6,2019,8,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
8,2019,7,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
10,2019,6,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
2,2019,5,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
6,2019,4,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
3,2019,3,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
4,2019,2,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
4,2019,1,"Murder and Non-negligent Manslaughter ",80,6.6666666666666667
9,2018,12,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
4,2018,11,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
5,2018,10,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
9,2018,9,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
7,2018,8,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
8,2018,7,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
6,2018,6,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
7,2018,5,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
6,2018,4,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
3,2018,3,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
5,2018,2,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
6,2018,1,"Murder and Non-negligent Manslaughter ",75,6.2500000000000000
12,2017,12,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
10,2017,11,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
4,2017,10,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
6,2017,9,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
6,2017,8,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
11,2017,7,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
11,2017,6,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
11,2017,5,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
6,2017,4,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
5,2017,3,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
5,2017,2,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
6,2017,1,"Murder and Non-negligent Manslaughter ",93,7.7500000000000000
8,2016,12,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
7,2016,11,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
3,2016,10,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
11,2016,9,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
1,2016,8,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
11,2016,7,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
7,2016,6,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
3,2016,5,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
3,2016,4,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
2,2016,3,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
10,2016,2,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
8,2016,1,"Murder and Non-negligent Manslaughter ",74,6.1666666666666667
10,2015,12,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
4,2015,11,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
8,2015,10,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
9,2015,9,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
7,2015,8,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
6,2015,7,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
4,2015,6,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
4,2015,5,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
4,2015,4,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
3,2015,3,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
2,2015,2,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
5,2015,1,"Murder and Non-negligent Manslaughter ",66,5.5000000000000000
72,2022,5,"Narcotic Violations",905,181.0000000000000000
195,2022,4,"Narcotic Violations",905,181.0000000000000000
261,2022,3,"Narcotic Violations",905,181.0000000000000000
187,2022,2,"Narcotic Violations",905,181.0000000000000000
190,2022,1,"Narcotic Violations",905,181.0000000000000000
195,2021,12,"Narcotic Violations",2563,213.5833333333333333
171,2021,11,"Narcotic Violations",2563,213.5833333333333333
192,2021,10,"Narcotic Violations",2563,213.5833333333333333
233,2021,9,"Narcotic Violations",2563,213.5833333333333333
221,2021,8,"Narcotic Violations",2563,213.5833333333333333
256,2021,7,"Narcotic Violations",2563,213.5833333333333333
211,2021,6,"Narcotic Violations",2563,213.5833333333333333
232,2021,5,"Narcotic Violations",2563,213.5833333333333333
229,2021,4,"Narcotic Violations",2563,213.5833333333333333
264,2021,3,"Narcotic Violations",2563,213.5833333333333333
189,2021,2,"Narcotic Violations",2563,213.5833333333333333
170,2021,1,"Narcotic Violations",2563,213.5833333333333333
165,2020,12,"Narcotic Violations",2918,243.1666666666666667
161,2020,11,"Narcotic Violations",2918,243.1666666666666667
206,2020,10,"Narcotic Violations",2918,243.1666666666666667
235,2020,9,"Narcotic Violations",2918,243.1666666666666667
211,2020,8,"Narcotic Violations",2918,243.1666666666666667
165,2020,7,"Narcotic Violations",2918,243.1666666666666667
130,2020,6,"Narcotic Violations",2918,243.1666666666666667
271,2020,5,"Narcotic Violations",2918,243.1666666666666667
259,2020,4,"Narcotic Violations",2918,243.1666666666666667
308,2020,3,"Narcotic Violations",2918,243.1666666666666667
390,2020,2,"Narcotic Violations",2918,243.1666666666666667
417,2020,1,"Narcotic Violations",2918,243.1666666666666667
293,2019,12,"Narcotic Violations",4391,365.9166666666666667
283,2019,11,"Narcotic Violations",4391,365.9166666666666667
382,2019,10,"Narcotic Violations",4391,365.9166666666666667
369,2019,9,"Narcotic Violations",4391,365.9166666666666667
379,2019,8,"Narcotic Violations",4391,365.9166666666666667
378,2019,7,"Narcotic Violations",4391,365.9166666666666667
356,2019,6,"Narcotic Violations",4391,365.9166666666666667
380,2019,5,"Narcotic Violations",4391,365.9166666666666667
420,2019,4,"Narcotic Violations",4391,365.9166666666666667
354,2019,3,"Narcotic Violations",4391,365.9166666666666667
367,2019,2,"Narcotic Violations",4391,365.9166666666666667
430,2019,1,"Narcotic Violations",4391,365.9166666666666667
373,2018,12,"Narcotic Violations",7193,599.4166666666666667
457,2018,11,"Narcotic Violations",7193,599.4166666666666667
562,2018,10,"Narcotic Violations",7193,599.4166666666666667
490,2018,9,"Narcotic Violations",7193,599.4166666666666667
622,2018,8,"Narcotic Violations",7193,599.4166666666666667
600,2018,7,"Narcotic Violations",7193,599.4166666666666667
522,2018,6,"Narcotic Violations",7193,599.4166666666666667
592,2018,5,"Narcotic Violations",7193,599.4166666666666667
725,2018,4,"Narcotic Violations",7193,599.4166666666666667
780,2018,3,"Narcotic Violations",7193,599.4166666666666667
691,2018,2,"Narcotic Violations",7193,599.4166666666666667
779,2018,1,"Narcotic Violations",7193,599.4166666666666667
542,2017,12,"Narcotic Violations",8014,667.8333333333333333
655,2017,11,"Narcotic Violations",8014,667.8333333333333333
691,2017,10,"Narcotic Violations",8014,667.8333333333333333
639,2017,9,"Narcotic Violations",8014,667.8333333333333333
691,2017,8,"Narcotic Violations",8014,667.8333333333333333
663,2017,7,"Narcotic Violations",8014,667.8333333333333333
632,2017,6,"Narcotic Violations",8014,667.8333333333333333
705,2017,5,"Narcotic Violations",8014,667.8333333333333333
713,2017,4,"Narcotic Violations",8014,667.8333333333333333
713,2017,3,"Narcotic Violations",8014,667.8333333333333333
661,2017,2,"Narcotic Violations",8014,667.8333333333333333
709,2017,1,"Narcotic Violations",8014,667.8333333333333333
547,2016,12,"Narcotic Violations",8358,696.5000000000000000
646,2016,11,"Narcotic Violations",8358,696.5000000000000000
613,2016,10,"Narcotic Violations",8358,696.5000000000000000
670,2016,9,"Narcotic Violations",8358,696.5000000000000000
718,2016,8,"Narcotic Violations",8358,696.5000000000000000
574,2016,7,"Narcotic Violations",8358,696.5000000000000000
634,2016,6,"Narcotic Violations",8358,696.5000000000000000
710,2016,5,"Narcotic Violations",8358,696.5000000000000000
812,2016,4,"Narcotic Violations",8358,696.5000000000000000
962,2016,3,"Narcotic Violations",8358,696.5000000000000000
798,2016,2,"Narcotic Violations",8358,696.5000000000000000
674,2016,1,"Narcotic Violations",8358,696.5000000000000000
715,2015,12,"Narcotic Violations",8416,701.3333333333333333
636,2015,11,"Narcotic Violations",8416,701.3333333333333333
756,2015,10,"Narcotic Violations",8416,701.3333333333333333
745,2015,9,"Narcotic Violations",8416,701.3333333333333333
653,2015,8,"Narcotic Violations",8416,701.3333333333333333
635,2015,7,"Narcotic Violations",8416,701.3333333333333333
703,2015,6,"Narcotic Violations",8416,701.3333333333333333
720,2015,5,"Narcotic Violations",8416,701.3333333333333333
716,2015,4,"Narcotic Violations",8416,701.3333333333333333
789,2015,3,"Narcotic Violations",8416,701.3333333333333333
621,2015,2,"Narcotic Violations",8416,701.3333333333333333
727,2015,1,"Narcotic Violations",8416,701.3333333333333333
1,2021,4,"Negligent Manslaughter   ",1,1.00000000000000000000
1,2018,12,"Negligent Manslaughter   ",2,1.00000000000000000000
1,2018,7,"Negligent Manslaughter   ",2,1.00000000000000000000
1,2017,8,"Negligent Manslaughter   ",1,1.00000000000000000000
1,2016,8,"Negligent Manslaughter   ",1,1.00000000000000000000
1,2022,4,"Obscene Material   ",6,1.5000000000000000
3,2022,3,"Obscene Material   ",6,1.5000000000000000
1,2022,2,"Obscene Material   ",6,1.5000000000000000
1,2022,1,"Obscene Material   ",6,1.5000000000000000
4,2021,12,"Obscene Material   ",24,2.1818181818181818
1,2021,11,"Obscene Material   ",24,2.1818181818181818
1,2021,10,"Obscene Material   ",24,2.1818181818181818
1,2021,9,"Obscene Material   ",24,2.1818181818181818
2,2021,8,"Obscene Material   ",24,2.1818181818181818
2,2021,6,"Obscene Material   ",24,2.1818181818181818
3,2021,5,"Obscene Material   ",24,2.1818181818181818
1,2021,4,"Obscene Material   ",24,2.1818181818181818
2,2021,3,"Obscene Material   ",24,2.1818181818181818
4,2021,2,"Obscene Material   ",24,2.1818181818181818
3,2021,1,"Obscene Material   ",24,2.1818181818181818
1,2020,12,"Obscene Material   ",17,1.8888888888888889
4,2020,11,"Obscene Material   ",17,1.8888888888888889
2,2020,10,"Obscene Material   ",17,1.8888888888888889
2,2020,9,"Obscene Material   ",17,1.8888888888888889
1,2020,7,"Obscene Material   ",17,1.8888888888888889
2,2020,5,"Obscene Material   ",17,1.8888888888888889
2,2020,4,"Obscene Material   ",17,1.8888888888888889
2,2020,2,"Obscene Material   ",17,1.8888888888888889
1,2020,1,"Obscene Material   ",17,1.8888888888888889
1,2019,11,"Obscene Material   ",9,1.2857142857142857
1,2019,10,"Obscene Material   ",9,1.2857142857142857
1,2019,8,"Obscene Material   ",9,1.2857142857142857
1,2019,6,"Obscene Material   ",9,1.2857142857142857
2,2019,5,"Obscene Material   ",9,1.2857142857142857
2,2019,3,"Obscene Material   ",9,1.2857142857142857
1,2019,2,"Obscene Material   ",9,1.2857142857142857
2,2018,12,"Obscene Material   ",15,1.8750000000000000
1,2018,10,"Obscene Material   ",15,1.8750000000000000
2,2018,9,"Obscene Material   ",15,1.8750000000000000
3,2018,8,"Obscene Material   ",15,1.8750000000000000
1,2018,7,"Obscene Material   ",15,1.8750000000000000
2,2018,5,"Obscene Material   ",15,1.8750000000000000
1,2018,3,"Obscene Material   ",15,1.8750000000000000
3,2018,1,"Obscene Material   ",15,1.8750000000000000
3,2017,12,"Obscene Material   ",15,2.5000000000000000
1,2017,9,"Obscene Material   ",15,2.5000000000000000
2,2017,6,"Obscene Material   ",15,2.5000000000000000
2,2017,3,"Obscene Material   ",15,2.5000000000000000
2,2017,2,"Obscene Material   ",15,2.5000000000000000
5,2017,1,"Obscene Material   ",15,2.5000000000000000
1,2016,12,"Obscene Material   ",9,1.1250000000000000
2,2016,11,"Obscene Material   ",9,1.1250000000000000
